it nTrial nWin nCatch RMSerror.start RMSerror.antic RMSerror.win RMSerror.nowin GLT.w-n GLT.a-w GLT.a-n GLT.a-w-n r.win r.nowin
39 29 8 15 0.29130 0.26230 0.33570 0.32080 0.29250 0.40520 0.39830 0.61970 -0.054 -0.207
40 29 8 15 0.32360 0.25280 0.41300 0.32590 0.31400 0.51630 0.43500 0.75500 -0.084 -0.074
41 29 8 15 0.33630 0.25740 0.41400 0.36590 0.28390 0.45220 0.40060 0.72340 -0.118 -0.235
42 29 8 15 0.29640 0.25230 0.37200 0.32720 0.29100 0.43360 0.38180 0.65630 -0.150 -0.217
43 29 8 15 0.30500 0.25050 0.43160 0.32540 0.31450 0.47720 0.38460 0.71140 -0.095 -0.213
44 29 8 15 0.31740 0.27310 0.38320 0.32890 0.29700 0.41950 0.37170 0.63740 -0.054 -0.263
45 29 8 15 0.28610 0.25750 0.38640 0.29250 0.34020 0.43280 0.36160 0.60910 -0.126 -0.151
46 29 8 15 0.30090 0.24520 0.41370 0.34990 0.32210 0.45710 0.39550 0.70360 -0.064 -0.241
47 29 8 15 0.32250 0.27490 0.34400 0.33530 0.29750 0.39490 0.38270 0.60760 -0.078 -0.171
48 29 8 15 0.31180 0.24910 0.34360 0.29750 0.29100 0.40740 0.37860 0.60760 -0.092 -0.133
49 29 8 15 0.28870 0.24420 0.37330 0.31560 0.30030 0.42520 0.38220 0.64490 -0.159 -0.167
50 29 8 15 0.33130 0.25980 0.41310 0.35270 0.29740 0.45600 0.40910 0.71720 -0.116 -0.233
51 29 8 15 0.28840 0.24600 0.37910 0.31470 0.28100 0.43970 0.37900 0.66350 -0.089 -0.181
52 29 8 15 0.30470 0.23880 0.39720 0.34670 0.29590 0.44900 0.40480 0.70630 -0.079 -0.210
53 29 8 15 0.29300 0.27690 0.39310 0.33790 0.32550 0.41620 0.37140 0.63030 -0.083 -0.232
54 29 8 15 0.34260 0.24570 0.38450 0.34560 0.28360 0.46900 0.43600 0.73250 -0.058 -0.196
55 29 8 15 0.32700 0.28690 0.41770 0.34730 0.28600 0.43270 0.36320 0.67090 -0.148 -0.253
56 29 8 15 0.31430 0.26060 0.40880 0.31870 0.28130 0.44630 0.37650 0.68020 -0.135 -0.124
57 29 8 15 0.29730 0.26120 0.38010 0.35450 0.30220 0.40250 0.38150 0.64670 -0.139 -0.200
58 29 8 15 0.30710 0.23800 0.41640 0.30270 0.31180 0.48900 0.39510 0.71160 -0.149 -0.039
59 29 8 15 0.30420 0.23990 0.38230 0.30340 0.32060 0.45310 0.39060 0.66010 -0.070 -0.103
60 29 8 15 0.32020 0.24990 0.36890 0.36690 0.31490 0.44660 0.44520 0.71190 -0.042 -0.165
61 29 8 15 0.28830 0.25690 0.33610 0.30420 0.29500 0.39310 0.35630 0.57790 -0.094 -0.213
62 29 8 15 0.30810 0.26310 0.39100 0.34140 0.28860 0.42160 0.38240 0.66400 -0.047 -0.230
63 29 8 15 0.33500 0.24200 0.40310 0.36810 0.28700 0.48180 0.45220 0.77040 -0.049 -0.170
64 29 8 15 0.31700 0.25740 0.37910 0.35760 0.29990 0.43950 0.39890 0.68390 -0.090 -0.107
65 29 8 15 0.31090 0.24790 0.38530 0.33820 0.30040 0.43050 0.38570 0.66730 -0.118 -0.192
66 29 8 15 0.30390 0.25900 0.41210 0.31820 0.29110 0.45310 0.37300 0.68100 -0.188 -0.172
67 29 8 15 0.28150 0.23790 0.36700 0.29880 0.29290 0.42870 0.36920 0.63380 -0.062 -0.147
68 29 8 15 0.31980 0.25200 0.34580 0.32420 0.30490 0.39960 0.39120 0.61720 -0.037 -0.225
69 29 8 15 0.32180 0.27520 0.41300 0.32430 0.30400 0.42850 0.34590 0.64100 -0.158 -0.227
70 29 8 15 0.38020 0.24590 0.46580 0.37490 0.33740 0.52860 0.43900 0.80950 -0.109 -0.171
71 29 8 15 0.34550 0.25140 0.41960 0.33320 0.29360 0.48030 0.39920 0.72640 -0.071 -0.137
72 29 8 15 0.33350 0.25150 0.37470 0.36800 0.29850 0.43720 0.42470 0.70350 -0.055 -0.160
73 29 8 15 0.29960 0.24220 0.39720 0.34420 0.27700 0.43270 0.38270 0.68880 -0.059 -0.159
74 29 8 15 0.31540 0.24720 0.38430 0.33360 0.28690 0.48160 0.44500 0.73860 -0.067 -0.075
75 29 8 15 0.33670 0.24820 0.37120 0.34610 0.27880 0.42270 0.40350 0.67810 -0.059 -0.155
76 29 8 15 0.29770 0.24430 0.38240 0.31160 0.29200 0.44210 0.38490 0.66480 -0.129 -0.154
77 29 8 15 0.30870 0.25000 0.40180 0.32880 0.31220 0.44130 0.37980 0.66970 -0.032 -0.125
78 29 8 15 0.33640 0.24560 0.41620 0.35340 0.29220 0.50500 0.44380 0.77750 -0.144 -0.148
79 29 8 15 0.31530 0.25470 0.39760 0.31950 0.30110 0.45820 0.38620 0.68100 -0.120 -0.146
80 29 8 15 0.30280 0.24760 0.34720 0.30960 0.29400 0.42470 0.38990 0.63330 -0.124 -0.127
81 29 8 15 0.34510 0.24550 0.39240 0.35950 0.28630 0.45870 0.43710 0.73640 -0.089 -0.223
82 29 8 15 0.36010 0.25140 0.43530 0.36420 0.30160 0.47770 0.43230 0.76350 -0.044 -0.237
83 29 8 15 0.30040 0.24240 0.39250 0.31400 0.29900 0.47670 0.42040 0.71300 -0.080 -0.175
84 29 8 15 0.28660 0.25150 0.36750 0.30200 0.30380 0.42990 0.36890 0.62580 -0.039 -0.235
85 29 8 15 0.32410 0.25210 0.39370 0.34060 0.34790 0.47470 0.44170 0.71200 -0.042 -0.147
86 29 8 15 0.31710 0.24600 0.39520 0.34600 0.29590 0.44080 0.39970 0.69420 -0.085 -0.175
87 29 8 15 0.30340 0.25530 0.37760 0.31230 0.27620 0.42650 0.37190 0.64730 -0.098 -0.115
88 29 8 15 0.32030 0.27080 0.37840 0.32530 0.28990 0.42850 0.36820 0.64090 -0.116 -0.204
89 29 8 15 0.30440 0.25760 0.39070 0.33970 0.30940 0.43440 0.37490 0.65970 -0.130 -0.235
90 29 8 15 0.31590 0.24750 0.34910 0.32730 0.29290 0.42870 0.39900 0.65190 -0.125 -0.187
91 29 8 15 0.32560 0.28130 0.41810 0.35540 0.34070 0.44920 0.36660 0.66490 -0.153 -0.170
92 29 8 15 0.30330 0.26110 0.38290 0.34070 0.30300 0.43330 0.39340 0.66730 -0.057 -0.185
93 29 8 15 0.40400 0.24700 0.44920 0.44020 0.28090 0.47300 0.45400 0.82790 -0.024 -0.258
94 29 8 15 0.27610 0.25020 0.35710 0.29330 0.31310 0.42050 0.35610 0.59710 -0.076 -0.155
95 29 8 15 0.30380 0.23860 0.36900 0.29720 0.28220 0.45440 0.39920 0.67360 -0.065 -0.012
96 29 8 15 0.36410 0.24990 0.43340 0.38460 0.30020 0.50600 0.47340 0.81440 -0.118 -0.175
97 29 8 15 0.29870 0.24700 0.37900 0.32490 0.28830 0.44930 0.40100 0.68400 -0.079 -0.212
98 29 8 15 0.29370 0.25900 0.39370 0.32700 0.33010 0.43060 0.36290 0.63490 -0.132 -0.203
99 29 8 15 0.31410 0.25940 0.39150 0.36910 0.28780 0.42290 0.38930 0.68540 -0.122 -0.180
100 29 8 15 0.31780 0.25800 0.40120 0.34020 0.28420 0.42190 0.36330 0.66290 -0.083 -0.170
1 29 8 20 0.35480 0.24980 0.40560 0.39740 0.28470 0.45030 0.44610 0.76210 -0.068 -0.240
2 29 8 20 0.37440 0.27110 0.51520 0.39480 0.32030 0.51310 0.40760 0.82130 -0.113 -0.281
3 29 8 20 0.33860 0.26970 0.47940 0.38100 0.33350 0.48370 0.41930 0.77510 -0.126 -0.276
4 29 8 20 0.35960 0.25920 0.40080 0.37390 0.27850 0.44910 0.42960 0.73610 -0.161 -0.217
5 29 8 20 0.33280 0.26630 0.37400 0.36560 0.30520 0.41810 0.39100 0.66120 -0.112 -0.225
6 29 8 20 0.30390 0.28100 0.39670 0.33960 0.28660 0.41120 0.36450 0.64310 -0.169 -0.238
7 29 8 20 0.36540 0.27010 0.42390 0.38520 0.28150 0.46400 0.43110 0.75960 -0.084 -0.240
8 29 8 20 0.38000 0.24550 0.42770 0.46110 0.29290 0.47230 0.49160 0.84510 0.015 -0.304
9 29 8 20 0.36550 0.25040 0.42160 0.41960 0.31410 0.50100 0.50170 0.83370 -0.125 -0.262
10 29 8 20 0.35600 0.25900 0.45150 0.37580 0.31700 0.49320 0.40850 0.76670 -0.153 -0.146
11 29 8 20 0.41110 0.27790 0.46200 0.43600 0.29210 0.45400 0.41810 0.78860 -0.035 -0.341
12 29 8 20 0.32650 0.24650 0.38240 0.33830 0.28290 0.44070 0.40850 0.69350 -0.129 -0.195
13 29 8 20 0.33920 0.26410 0.40410 0.36070 0.29130 0.44410 0.42140 0.71670 -0.114 -0.235
14 29 8 20 0.34740 0.25500 0.42570 0.36450 0.29350 0.47820 0.41850 0.75290 -0.093 -0.179
15 29 8 20 0.34160 0.25880 0.38550 0.37680 0.29630 0.41890 0.40130 0.68730 -0.120 -0.202
16 29 8 20 0.40380 0.25040 0.43870 0.40650 0.28780 0.47870 0.45770 0.80670 -0.142 -0.182
17 29 8 20 0.38420 0.25800 0.45690 0.43570 0.30490 0.49150 0.46860 0.83680 -0.125 -0.300
18 29 8 20 0.35170 0.25100 0.43240 0.36660 0.33540 0.48160 0.42460 0.74700 -0.210 -0.179
19 29 8 20 0.37030 0.27370 0.42100 0.40180 0.30850 0.46460 0.42860 0.75380 -0.157 -0.310
20 29 8 20 0.35300 0.25190 0.45050 0.39730 0.31870 0.49680 0.44450 0.80010 -0.120 -0.281
21 29 8 20 0.42290 0.30220 0.52850 0.51680 0.27890 0.46700 0.44890 0.89270 -0.161 -0.272
22 29 8 20 0.35820 0.26280 0.44790 0.37520 0.29910 0.46880 0.40120 0.75070 -0.099 -0.210
23 29 8 20 0.33780 0.25870 0.42970 0.38700 0.31860 0.47890 0.43450 0.76430 -0.086 -0.218
24 29 8 20 0.32090 0.25640 0.40650 0.34460 0.29570 0.46780 0.40040 0.71410 -0.058 -0.202
25 29 8 20 0.36300 0.25950 0.42730 0.38790 0.28330 0.46690 0.43450 0.76960 -0.159 -0.257
26 29 8 20 0.38020 0.25980 0.43690 0.41240 0.30420 0.49490 0.46490 0.81360 -0.183 -0.236
27 29 8 20 0.37570 0.28720 0.44060 0.42790 0.29180 0.44020 0.42160 0.76240 -0.082 -0.264
28 29 8 20 0.34550 0.25800 0.38070 0.36370 0.30450 0.43890 0.43500 0.70700 -0.076 -0.295
29 29 8 20 0.34400 0.26360 0.41770 0.37640 0.28310 0.43380 0.38720 0.71030 -0.035 -0.301
30 29 8 20 0.32160 0.25930 0.37000 0.33400 0.29010 0.40910 0.37670 0.63740 -0.115 -0.165
31 29 8 20 0.40720 0.26570 0.47970 0.42780 0.28660 0.48820 0.44260 0.83340 -0.104 -0.270
32 29 8 20 0.32710 0.27290 0.44620 0.37990 0.29720 0.44930 0.37650 0.72400 -0.123 -0.256
33 29 8 20 0.39470 0.26850 0.44910 0.38320 0.29910 0.47870 0.41070 0.76480 -0.062 -0.178
34 29 8 20 0.35470 0.27000 0.45640 0.41140 0.31250 0.47470 0.42520 0.78300 -0.046 -0.301
35 29 8 20 0.38830 0.25840 0.46230 0.43650 0.28670 0.49470 0.46490 0.84630 -0.101 -0.322
36 29 8 20 0.35170 0.27720 0.38270 0.37440 0.30280 0.42610 0.38520 0.66930 -0.031 -0.300
37 29 8 20 0.35860 0.26170 0.43600 0.40880 0.28000 0.44480 0.41590 0.76230 -0.097 -0.225
38 29 8 20 0.45210 0.28190 0.56490 0.50070 0.29360 0.54110 0.48460 0.96520 -0.108 -0.211
39 29 8 20 0.34370 0.26450 0.37340 0.35030 0.29270 0.42430 0.39740 0.66660 -0.111 -0.200
40 29 8 20 0.37650 0.26550 0.42630 0.36480 0.29170 0.45560 0.40150 0.72660 -0.051 -0.248
41 29 8 20 0.35370 0.25130 0.44990 0.37910 0.31270 0.48250 0.42570 0.77410 -0.106 -0.203
42 29 8 20 0.34770 0.26040 0.40020 0.38950 0.29700 0.44220 0.42360 0.72860 -0.082 -0.314
43 29 8 20 0.36620 0.26820 0.43950 0.38920 0.29920 0.46300 0.42080 0.75800 -0.059 -0.230
44 29 8 20 0.35670 0.25360 0.40040 0.36230 0.27900 0.45180 0.41340 0.72420 -0.121 -0.132
45 29 8 20 0.35670 0.25740 0.41830 0.36640 0.28350 0.45990 0.41510 0.73910 -0.181 -0.243
46 29 8 20 0.35080 0.25740 0.39830 0.36070 0.29900 0.50090 0.45350 0.76790 -0.088 -0.217
47 29 8 20 0.32890 0.25670 0.45700 0.33170 0.31230 0.48540 0.38710 0.73550 -0.221 -0.184
48 29 8 20 0.37690 0.25480 0.38780 0.36610 0.31280 0.49330 0.46460 0.76210 -0.124 -0.208
49 29 8 20 0.35220 0.26450 0.43810 0.39000 0.30270 0.47710 0.42570 0.76890 -0.062 -0.265
50 29 8 20 0.34480 0.25190 0.41310 0.36970 0.29170 0.47170 0.43110 0.75310 -0.117 -0.232
51 29 8 20 0.37500 0.25800 0.39960 0.39520 0.31560 0.45250 0.45180 0.74740 -0.121 -0.290
52 29 8 20 0.42020 0.25590 0.48400 0.44900 0.29430 0.50370 0.46840 0.87000 -0.115 -0.211
53 29 8 20 0.29630 0.25200 0.37620 0.32230 0.28830 0.42310 0.37820 0.64870 -0.141 -0.228
54 29 8 20 0.33690 0.26300 0.45230 0.39590 0.30550 0.46540 0.41860 0.76860 -0.143 -0.272
55 29 8 20 0.37610 0.25960 0.44970 0.40490 0.27960 0.48110 0.44170 0.80440 -0.122 -0.308
56 29 8 20 0.34270 0.27450 0.40730 0.36290 0.27540 0.43260 0.38180 0.69230 -0.098 -0.311
57 29 8 20 0.33800 0.26020 0.41950 0.34800 0.28090 0.46780 0.41560 0.73620 -0.154 -0.217
58 29 8 20 0.38000 0.26030 0.45730 0.40930 0.28160 0.49960 0.46040 0.83130 -0.129 -0.334
59 29 8 20 0.38820 0.25100 0.42130 0.40680 0.28490 0.48370 0.47680 0.81250 -0.149 -0.186
60 29 8 20 0.32040 0.27440 0.41800 0.37310 0.29780 0.42920 0.38840 0.69650 -0.089 -0.324
61 29 8 20 0.30180 0.25450 0.40240 0.29660 0.29480 0.42570 0.34480 0.63120 -0.140 -0.148
62 29 8 20 0.37420 0.25800 0.48950 0.42370 0.28940 0.51080 0.44630 0.85370 -0.230 -0.207
63 29 8 20 0.36950 0.28910 0.43150 0.40310 0.28560 0.43250 0.40760 0.73260 -0.135 -0.318
64 29 8 20 0.39020 0.25610 0.49150 0.40020 0.29610 0.51840 0.43540 0.84070 -0.185 -0.223
65 29 8 20 0.36780 0.25140 0.44920 0.35530 0.29540 0.47990 0.40740 0.75750 -0.165 -0.152
66 29 8 20 0.35800 0.27000 0.42200 0.36900 0.29310 0.47370 0.42030 0.74600 -0.187 -0.272
67 29 8 20 0.37610 0.26910 0.44910 0.39010 0.30240 0.49710 0.43140 0.78940 -0.101 -0.212
68 29 8 20 0.36860 0.26170 0.42780 0.37370 0.30930 0.49430 0.46660 0.78780 -0.119 -0.189
69 29 8 20 0.37430 0.24590 0.40610 0.41170 0.30110 0.47550 0.47370 0.79620 -0.048 -0.225
70 29 8 20 0.36020 0.25430 0.42850 0.38200 0.29000 0.47630 0.43480 0.77250 -0.054 -0.261
71 29 8 20 0.38880 0.26130 0.45160 0.39930 0.29600 0.49860 0.44560 0.80910 -0.090 -0.295
72 29 8 20 0.35820 0.25260 0.41110 0.38710 0.30330 0.46090 0.44610 0.75800 -0.029 -0.326
73 29 8 20 0.30820 0.27610 0.42660 0.34650 0.32680 0.44780 0.37260 0.67700 -0.131 -0.324
74 29 8 20 0.36000 0.25980 0.41880 0.36210 0.28130 0.45910 0.41570 0.73720 -0.083 -0.241
75 29 8 20 0.35200 0.25090 0.38430 0.36170 0.28910 0.44410 0.42770 0.71560 -0.128 -0.253
76 29 8 20 0.38280 0.25350 0.46350 0.40410 0.29940 0.50760 0.45970 0.83260 -0.035 -0.301
77 29 8 20 0.38410 0.25160 0.45360 0.41730 0.29470 0.48220 0.45750 0.81950 -0.034 -0.260
78 29 8 20 0.44470 0.26130 0.54890 0.44720 0.29640 0.55650 0.46200 0.93180 -0.136 -0.259
79 29 8 20 0.35240 0.26100 0.44010 0.37560 0.29010 0.50220 0.45600 0.80160 -0.125 -0.296
80 29 8 20 0.35610 0.26340 0.42430 0.35770 0.32120 0.45050 0.40180 0.70700 -0.145 -0.140
81 29 8 20 0.32450 0.26020 0.39550 0.34900 0.27760 0.43260 0.39810 0.69220 -0.117 -0.248
82 29 8 20 0.34290 0.25800 0.44180 0.36110 0.29290 0.49620 0.41090 0.76700 -0.226 -0.184
83 29 8 20 0.35590 0.27980 0.42300 0.38120 0.32680 0.43970 0.39570 0.69930 -0.199 -0.247
84 29 8 20 0.44750 0.25910 0.57620 0.46110 0.32080 0.58830 0.48120 0.97590 -0.165 -0.167
85 29 8 20 0.35090 0.25310 0.42650 0.39340 0.28350 0.47090 0.44560 0.78260 -0.111 -0.215
86 29 8 20 0.38800 0.26640 0.49780 0.39830 0.28620 0.50250 0.42590 0.82910 -0.150 -0.273
87 29 8 20 0.38510 0.25280 0.48450 0.40500 0.31110 0.53170 0.45360 0.85240 -0.093 -0.312
88 29 8 20 0.40070 0.24950 0.44830 0.42570 0.29190 0.51000 0.49040 0.85750 -0.080 -0.182
89 29 8 20 0.37330 0.26960 0.43700 0.38040 0.29200 0.46740 0.41880 0.75600 -0.180 -0.262
90 29 8 20 0.38900 0.25300 0.44660 0.41820 0.28430 0.47850 0.44290 0.80910 -0.028 -0.258
91 29 8 20 0.32040 0.24480 0.44760 0.34230 0.31390 0.49640 0.40000 0.75200 -0.174 -0.147
92 29 8 20 0.34420 0.27840 0.43720 0.36060 0.28660 0.44500 0.37910 0.70940 -0.185 -0.256
93 29 8 20 0.41610 0.25140 0.45890 0.43510 0.27600 0.51350 0.48470 0.87120 -0.149 -0.236
94 29 8 20 0.32100 0.26610 0.36670 0.35300 0.29140 0.42870 0.41210 0.67600 -0.079 -0.339
95 29 8 20 0.35870 0.25840 0.42690 0.36380 0.29850 0.50700 0.45480 0.78900 -0.102 -0.133
96 29 8 20 0.36540 0.26760 0.42470 0.37810 0.27120 0.44440 0.40200 0.73300 -0.135 -0.253
97 29 8 20 0.32860 0.25910 0.41180 0.35760 0.30310 0.44500 0.40130 0.70540 -0.158 -0.286
98 29 8 20 0.34430 0.25550 0.39680 0.31760 0.28400 0.49770 0.43090 0.73870 -0.141 -0.186
99 29 8 20 0.33070 0.25930 0.40600 0.33790 0.29640 0.47920 0.42320 0.72980 -0.108 -0.202
100 29 8 20 0.37060 0.26350 0.44130 0.40600 0.33160 0.47860 0.43490 0.77360 -0.061 -0.254
1 24 6 0 0.25250 0.23210 0.38210 0.26200 0.35850 0.43810 0.34720 0.58720 -0.025 0.096
2 24 6 0 0.24690 0.22860 0.34220 0.26600 0.32970 0.40660 0.34220 0.55620 -0.014 0.030
3 24 6 0 0.26460 0.23060 0.37360 0.27190 0.33570 0.43790 0.36130 0.60820 0.022 0.052
4 24 6 0 0.25060 0.22770 0.36030 0.26590 0.35570 0.44150 0.36620 0.59260 0.006 0.086
5 24 6 0 0.24620 0.23680 0.34530 0.26450 0.32010 0.40150 0.33160 0.54940 0.031 -0.029
6 24 6 0 0.25040 0.23490 0.35870 0.26080 0.32170 0.40860 0.33200 0.56150 -0.075 0.039
7 24 6 0 0.25550 0.23240 0.37970 0.26150 0.34900 0.42910 0.33670 0.57810 -0.021 0.015
8 24 6 0 0.25980 0.24670 0.34120 0.28680 0.34040 0.40760 0.32740 0.54340 0.059 -0.063
9 24 6 0 0.25170 0.23050 0.37920 0.26150 0.33370 0.43140 0.34340 0.59320 0.004 0.024
10 24 6 0 0.25140 0.23350 0.35400 0.26790 0.32550 0.44020 0.36850 0.60510 0.056 0.090
11 24 6 0 0.24850 0.23350 0.36470 0.26510 0.34180 0.42020 0.33190 0.56440 0.006 -0.009
12 24 6 0 0.25600 0.22900 0.36540 0.26660 0.35280 0.44190 0.36620 0.59760 0.005 0.082
13 24 6 0 0.27660 0.23380 0.38460 0.28200 0.34860 0.48190 0.40360 0.66810 0.023 0.135
14 24 6 0 0.25100 0.23410 0.39750 0.25800 0.38700 0.43980 0.33780 0.57240 -0.033 0.050
15 24 6 0 0.25320 0.23840 0.35060 0.27150 0.32530 0.41260 0.34000 0.56550 0.043 0.025
16 24 6 0 0.24620 0.23550 0.34720 0.26070 0.32070 0.40730 0.33270 0.55390 0.008 -0.023
17 24 6 0 0.24940 0.23400 0.37260 0.26560 0.35810 0.42820 0.33460 0.56720 0.001 -0.010
18 24 6 0 0.24410 0.22730 0.35340 0.25070 0.32860 0.43450 0.35120 0.58330 0.049 0.059
19 24 6 0 0.24950 0.24080 0.35340 0.27260 0.35550 0.42480 0.33560 0.55480 0.020 0.014
20 24 6 0 0.26740 0.24050 0.34660 0.28620 0.31370 0.40030 0.34440 0.56980 0.023 0.000
21 24 6 0 0.24930 0.22820 0.38420 0.25780 0.36050 0.45150 0.34900 0.59820 -0.017 0.054
22 24 6 0 0.25970 0.24210 0.37550 0.27340 0.35650 0.41630 0.33250 0.56030 0.018 -0.035
23 24 6 0 0.23900 0.23030 0.33220 0.25010 0.31170 0.39600 0.32970 0.53690 -0.008 0.009
24 24 6 0 0.24500 0.22730 0.35180 0.26490 0.34140 0.42330 0.34680 0.57030 0.027 0.020
25 24 6 0 0.24630 0.23160 0.37160 0.26070 0.36760 0.42620 0.33770 0.55940 0.006 -0.008
26 24 6 0 0.25010 0.25390 0.35650 0.27010 0.33950 0.40160 0.31280 0.52870 -0.036 -0.057
27 24 6 0 0.24560 0.23920 0.34720 0.26250 0.33080 0.40850 0.32860 0.54560 0.011 -0.017
28 24 6 0 0.24920 0.23880 0.33830 0.26890 0.32320 0.39590 0.32900 0.53880 0.003 -0.018
29 24 6 0 0.26930 0.23380 0.35840 0.28300 0.33600 0.45430 0.40590 0.64190 0.021 0.147
30 24 6 0 0.25830 0.22630 0.35750 0.28550 0.39640 0.44170 0.36320 0.57270 0.060 0.000
31 24 6 0 0.26770 0.23010 0.36250 0.28120 0.33410 0.44940 0.38870 0.63160 0.066 0.072
32 24 6 0 0.24720 0.23140 0.32770 0.26960 0.31740 0.40100 0.34290 0.55150 0.086 -0.026
33 24 6 0 0.25850 0.24140 0.35770 0.27850 0.34710 0.41530 0.33840 0.56020 0.008 -0.009
34 24 6 0 0.24620 0.22930 0.34430 0.25790 0.31910 0.42010 0.35460 0.57690 0.008 0.064
35 24 6 0 0.25560 0.23430 0.37550 0.26860 0.35830 0.44220 0.35770 0.59440 0.066 0.055
36 24 6 0 0.24770 0.22950 0.34660 0.26050 0.33320 0.43270 0.36350 0.58630 0.077 0.041
37 24 6 0 0.25620 0.23390 0.35950 0.27240 0.34480 0.42150 0.35050 0.57470 0.026 0.028
38 24 6 0 0.26000 0.23180 0.37830 0.26980 0.36670 0.46180 0.37830 0.61970 0.020 0.115
39 24 6 0 0.25270 0.23640 0.36130 0.26270 0.33630 0.40580 0.33950 0.55720 -0.008 0.014
40 24 6 0 0.26020 0.23740 0.34570 0.27630 0.32050 0.40520 0.33980 0.56250 0.044 0.017
41 24 6 0 0.25150 0.24130 0.36240 0.26250 0.32380 0.39730 0.32790 0.55000 -0.051 0.025
42 24 6 0 0.24460 0.22650 0.33950 0.25790 0.32170 0.41430 0.34500 0.56360 -0.013 0.049
43 24 6 0 0.25940 0.23300 0.36370 0.27810 0.33450 0.44790 0.37040 0.61750 0.054 0.049
44 24 6 0 0.24750 0.23830 0.35400 0.27010 0.34250 0.41280 0.33690 0.55500 0.001 0.008
45 24 6 0 0.26120 0.23190 0.35340 0.27260 0.33220 0.44830 0.38600 0.62050 0.052 0.081
46 24 6 0 0.25350 0.22740 0.32850 0.27070 0.32910 0.40810 0.34910 0.55650 0.088 -0.024
47 24 6 0 0.24390 0.22890 0.36340 0.25420 0.33870 0.43660 0.35830 0.59030 -0.032 0.105
48 24 6 0 0.26350 0.23360 0.36740 0.27330 0.33610 0.42330 0.34700 0.58460 0.036 0.024
49 24 6 0 0.26300 0.23300 0.35930 0.27390 0.34640 0.45930 0.39200 0.62800 0.116 0.074
50 24 6 0 0.25680 0.22900 0.34410 0.27210 0.32760 0.41480 0.35280 0.57380 0.057 -0.013
51 24 6 0 0.23710 0.22920 0.34350 0.25280 0.33430 0.41200 0.34550 0.55390 0.014 0.058
52 24 6 0 0.24650 0.23260 0.34390 0.25950 0.31560 0.41420 0.35240 0.57240 0.016 0.074
53 24 6 0 0.26140 0.23220 0.35440 0.27990 0.32810 0.43650 0.37170 0.60910 0.057 0.066
54 24 6 0 0.24320 0.23100 0.34810 0.25640 0.32520 0.41230 0.34450 0.56250 -0.007 0.054
55 24 6 0 0.26810 0.23790 0.37650 0.27200 0.32270 0.42030 0.35000 0.59510 -0.025 0.071
56 24 6 0 0.26180 0.23250 0.36920 0.26900 0.32150 0.44230 0.36450 0.61620 0.023 0.096
57 24 6 0 0.24580 0.23610 0.34290 0.27260 0.35600 0.41190 0.34120 0.54350 0.005 0.034
58 24 6 0 0.26840 0.23190 0.39460 0.27840 0.35980 0.44390 0.36360 0.61590 -0.043 0.062
59 24 6 0 0.24610 0.23140 0.33920 0.26350 0.32500 0.42070 0.35880 0.57530 0.054 0.062
60 24 6 0 0.25680 0.22740 0.35440 0.27310 0.33360 0.42860 0.36080 0.59250 -0.010 0.078
61 24 6 0 0.24370 0.23320 0.38310 0.25240 0.37810 0.43360 0.34540 0.56610 0.008 0.037
62 24 6 0 0.26340 0.24730 0.37650 0.27130 0.33340 0.40780 0.32470 0.56110 -0.004 -0.007
63 24 6 0 0.25530 0.22860 0.36240 0.26670 0.34350 0.42680 0.34810 0.57930 0.042 -0.007
64 24 6 0 0.26520 0.22950 0.38330 0.28430 0.37970 0.43990 0.36000 0.59500 -0.077 0.088
65 24 6 0 0.26290 0.23120 0.36880 0.29050 0.37540 0.43380 0.37320 0.59460 0.004 0.056
66 24 6 0 0.27190 0.23440 0.36670 0.29540 0.34970 0.41250 0.35070 0.58110 -0.052 0.008
67 24 6 0 0.25400 0.23070 0.37410 0.25780 0.31820 0.41360 0.33450 0.57860 -0.041 0.044
68 24 6 0 0.25410 0.22960 0.37420 0.26380 0.34780 0.45300 0.36330 0.61080 0.009 0.066
69 24 6 0 0.25770 0.22940 0.35270 0.26760 0.33050 0.43200 0.36970 0.59790 0.075 0.038
70 24 6 0 0.24550 0.23600 0.38430 0.27390 0.40000 0.43500 0.35150 0.56560 -0.020 0.074
71 24 6 0 0.27430 0.24850 0.37690 0.28220 0.32710 0.40580 0.33120 0.57210 -0.007 -0.000
72 24 6 0 0.25010 0.23030 0.33250 0.26120 0.30860 0.40040 0.34070 0.55400 0.043 -0.000
73 24 6 0 0.26280 0.23300 0.36170 0.28350 0.34450 0.41800 0.34950 0.57890 0.034 -0.004
74 24 6 0 0.26910 0.23090 0.36310 0.27470 0.32490 0.44380 0.37910 0.62380 0.016 0.116
75 24 6 0 0.24370 0.22780 0.35060 0.25270 0.33620 0.43350 0.36000 0.58260 0.042 0.077
76 24 6 0 0.26370 0.23090 0.35890 0.28150 0.32930 0.42420 0.35490 0.59350 0.094 -0.005
77 24 6 0 0.25390 0.23560 0.36090 0.26770 0.34610 0.45130 0.39250 0.61990 0.031 0.159
78 24 6 0 0.25050 0.23210 0.35700 0.27360 0.36760 0.44040 0.34500 0.57110 0.078 -0.030
79 24 6 0 0.25850 0.23420 0.36940 0.26290 0.33020 0.42060 0.34700 0.58230 -0.054 0.084
